Class frequencies:
client,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28,class29,class30,class31,class32,class33,class34,class35,class36,class37,class38,class39,class40,class41,class42,class43,class44,class45,class46,class47,class48,class49,class50,class51,class52,class53,class54,class55,class56,class57,class58,class59,class60,class61,class62,class63,class64,class65,class66,class67,class68,class69,class70,class71,class72,class73,class74,class75,class76,class77,class78,class79,class80,class81,class82,class83,class84,class85,class86,class87,class88,class89,class90,class91,class92,class93,class94,class95,class96,class97,class98,class99,Amount
Client  65,0.012,0.008,0.004,0.012,0.010,0.006,0.022,0.002,0.018,0.010,0.008,0.018,0.006,0.006,0.016,0.004,0.006,0.008,0.012,0.004,0.016,0.012,0.006,0.014,0.014,0.014,0.004,0.010,0.004,0.012,0.010,0.008,0.010,0.010,0.018,0.012,0.014,0.012,0.014,0.008,0.008,0.004,0.014,0.010,0.012,0.012,0.006,0.008,0.016,0.010,0.010,0.014,0.00,0.012,0.008,0.008,0.008,0.012,0.014,0.010,0.020,0.010,0.006,0.002,0.016,0.014,0.016,0.002,0.010,0.010,0.006,0.008,0.008,0.008,0.006,0.012,0.012,0.014,0.012,0.006,0.010,0.010,0.012,0.018,0.008,0.014,0.008,0.002,0.010,0.008,0.008,0.010,0.006,0.006,0.018,0.016,0.006,0.010,0.010,0.006,502
Client  66,0.010,0.011,0.007,0.008,0.009,0.011,0.010,0.010,0.011,0.011,0.013,0.009,0.010,0.011,0.008,0.010,0.006,0.014,0.008,0.013,0.012,0.015,0.011,0.010,0.011,0.008,0.009,0.008,0.009,0.011,0.013,0.011,0.007,0.012,0.011,0.009,0.012,0.011,0.011,0.010,0.006,0.015,0.008,0.010,0.008,0.011,0.008,0.009,0.009,0.010,0.008,0.014,0.010,0.009,0.010,0.010,0.008,0.011,0.011,0.008,0.011,0.007,0.010,0.011,0.009,0.012,0.009,0.011,0.009,0.012,0.008,0.008,0.009,0.012,0.011,0.009,0.010,0.011,0.009,0.008,0.012,0.007,0.006,0.012,0.012,0.014,0.011,0.009,0.010,0.012,0.008,0.009,0.009,0.012,0.006,0.008,0.009,0.008,0.011,0.010,2531
Client  67,0.015,0.010,0.008,0.010,0.018,0.013,0.005,0.015,0.010,0.010,0.013,0.008,0.003,0.003,0.010,0.005,0.018,0.010,0.015,0.008,0.015,0.013,0.015,0.008,0.010,0.013,0.013,0.015,0.010,0.008,0.015,0.013,0.008,0.008,0.008,0.010,0.015,0.020,0.018,0.003,0.00,0.003,0.010,0.008,0.008,0.008,0.010,0.018,0.010,0.010,0.010,0.018,0.010,0.023,0.013,0.013,0.018,0.018,0.008,0.008,0.015,0.010,0.010,0.013,0.008,0.010,0.005,0.00,0.015,0.008,0.015,0.008,0.010,0.005,0.003,0.013,0.010,0.003,0.010,0.008,0.010,0.00,0.005,0.015,0.013,0.010,0.013,0.008,0.003,0.00,0.003,0.010,0.008,0.005,0.010,0.008,0.005,0.003,0.020,0.005,391
Client  68,0.008,0.024,0.005,0.011,0.008,0.008,0.005,0.005,0.016,0.014,0.011,0.016,0.011,0.019,0.003,0.016,0.00,0.008,0.022,0.008,0.00,0.003,0.008,0.016,0.008,0.011,0.011,0.014,0.016,0.014,0.008,0.008,0.008,0.008,0.016,0.011,0.005,0.008,0.011,0.016,0.005,0.011,0.008,0.011,0.008,0.00,0.016,0.008,0.011,0.008,0.014,0.008,0.014,0.016,0.011,0.003,0.011,0.008,0.003,0.011,0.016,0.003,0.008,0.005,0.008,0.027,0.008,0.003,0.00,0.011,0.003,0.008,0.005,0.011,0.011,0.011,0.016,0.014,0.014,0.008,0.011,0.003,0.008,0.005,0.011,0.005,0.014,0.00,0.008,0.008,0.005,0.022,0.008,0.019,0.019,0.008,0.016,0.005,0.008,0.024,370
Client  69,0.014,0.00,0.00,0.00,0.042,0.00,0.00,0.00,0.00,0.00,0.00,0.014,0.028,0.00,0.00,0.00,0.014,0.00,0.00,0.00,0.00,0.00,0.014,0.028,0.00,0.014,0.00,0.014,0.00,0.00,0.028,0.014,0.014,0.014,0.00,0.00,0.014,0.014,0.014,0.028,0.00,0.00,0.028,0.00,0.00,0.00,0.028,0.014,0.00,0.00,0.00,0.014,0.00,0.00,0.00,0.028,0.014,0.00,0.00,0.028,0.00,0.00,0.028,0.00,0.00,0.00,0.00,0.028,0.00,0.00,0.00,0.028,0.028,0.014,0.028,0.014,0.056,0.014,0.00,0.069,0.028,0.028,0.042,0.00,0.028,0.00,0.00,0.014,0.014,0.00,0.014,0.00,0.00,0.00,0.028,0.014,0.00,0.00,0.014,0.00,72
Client  70,0.00,0.014,0.005,0.009,0.00,0.009,0.009,0.00,0.018,0.009,0.00,0.00,0.005,0.00,0.023,0.014,0.009,0.009,0.014,0.023,0.00,0.00,0.014,0.014,0.009,0.009,0.009,0.005,0.023,0.014,0.014,0.023,0.023,0.00,0.028,0.00,0.009,0.023,0.009,0.00,0.009,0.009,0.014,0.018,0.00,0.009,0.005,0.018,0.00,0.009,0.005,0.009,0.009,0.005,0.023,0.00,0.014,0.005,0.014,0.014,0.018,0.023,0.009,0.005,0.018,0.005,0.014,0.005,0.00,0.023,0.014,0.005,0.009,0.00,0.009,0.009,0.018,0.014,0.018,0.014,0.00,0.009,0.009,0.014,0.018,0.00,0.005,0.00,0.005,0.009,0.018,0.018,0.009,0.023,0.005,0.00,0.023,0.014,0.00,0.009,218
Client  71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.077,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.077,0.077,0.00,0.00,0.00,0.00,0.00,0.077,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.077,0.00,0.077,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.154,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.154,0.154,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.077,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13
Client  72,0.00,0.012,0.00,0.023,0.012,0.00,0.023,0.012,0.00,0.012,0.00,0.00,0.00,0.023,0.023,0.00,0.012,0.00,0.047,0.012,0.012,0.00,0.00,0.012,0.012,0.035,0.00,0.012,0.035,0.00,0.012,0.012,0.00,0.00,0.00,0.00,0.00,0.012,0.023,0.00,0.012,0.00,0.00,0.012,0.00,0.00,0.00,0.035,0.012,0.00,0.012,0.012,0.012,0.023,0.012,0.023,0.00,0.023,0.012,0.00,0.058,0.00,0.00,0.012,0.012,0.00,0.035,0.012,0.012,0.012,0.035,0.00,0.012,0.012,0.00,0.012,0.012,0.035,0.012,0.023,0.00,0.012,0.00,0.00,0.00,0.012,0.047,0.012,0.012,0.00,0.012,0.00,0.00,0.00,0.012,0.00,0.00,0.00,0.00,0.00,86
Client  73,0.016,0.016,0.009,0.009,0.018,0.007,0.018,0.012,0.009,0.010,0.00,0.010,0.009,0.012,0.009,0.007,0.007,0.016,0.013,0.007,0.010,0.012,0.006,0.013,0.007,0.010,0.016,0.016,0.006,0.015,0.007,0.003,0.013,0.010,0.010,0.010,0.010,0.007,0.007,0.015,0.013,0.003,0.009,0.006,0.013,0.013,0.007,0.010,0.010,0.009,0.007,0.013,0.007,0.007,0.006,0.015,0.009,0.007,0.004,0.009,0.012,0.007,0.007,0.013,0.016,0.010,0.015,0.010,0.012,0.013,0.007,0.012,0.004,0.007,0.009,0.009,0.007,0.010,0.012,0.012,0.007,0.007,0.015,0.007,0.007,0.006,0.006,0.013,0.018,0.013,0.012,0.010,0.003,0.013,0.010,0.006,0.010,0.010,0.006,0.012,679
Client  74,0.00,0.00,0.00,0.00,0.133,0.00,0.133,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.133,0.00,0.067,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.067,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.133,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.067,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.067,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.133,0.00,0.00,0.067,0.00,15
Client  75,0.018,0.013,0.00,0.027,0.018,0.004,0.013,0.004,0.018,0.009,0.009,0.013,0.004,0.013,0.009,0.00,0.013,0.027,0.009,0.009,0.013,0.00,0.004,0.00,0.009,0.009,0.00,0.013,0.009,0.013,0.013,0.013,0.00,0.013,0.009,0.00,0.00,0.004,0.018,0.009,0.022,0.00,0.009,0.018,0.022,0.009,0.018,0.018,0.013,0.004,0.00,0.018,0.004,0.009,0.00,0.013,0.018,0.004,0.013,0.004,0.013,0.013,0.004,0.004,0.009,0.018,0.022,0.00,0.022,0.022,0.009,0.00,0.004,0.018,0.004,0.00,0.009,0.022,0.00,0.00,0.009,0.00,0.009,0.009,0.013,0.018,0.004,0.022,0.013,0.018,0.004,0.018,0.00,0.004,0.009,0.004,0.009,0.022,0.013,0.009,226
Client  76,0.012,0.015,0.009,0.008,0.010,0.011,0.014,0.012,0.013,0.003,0.006,0.007,0.009,0.008,0.016,0.009,0.014,0.009,0.007,0.011,0.004,0.010,0.010,0.015,0.010,0.012,0.011,0.011,0.013,0.011,0.007,0.007,0.010,0.010,0.011,0.008,0.009,0.008,0.008,0.009,0.004,0.013,0.013,0.010,0.019,0.006,0.013,0.011,0.009,0.009,0.007,0.011,0.009,0.009,0.005,0.011,0.012,0.010,0.005,0.010,0.013,0.015,0.011,0.011,0.002,0.009,0.007,0.012,0.002,0.008,0.009,0.013,0.013,0.016,0.009,0.011,0.006,0.009,0.014,0.013,0.007,0.006,0.013,0.010,0.006,0.006,0.013,0.015,0.008,0.012,0.004,0.010,0.008,0.013,0.008,0.011,0.009,0.008,0.011,0.010,984
Client  77,0.015,0.003,0.003,0.009,0.014,0.017,0.017,0.010,0.009,0.005,0.015,0.012,0.003,0.012,0.003,0.012,0.015,0.010,0.005,0.009,0.010,0.007,0.012,0.007,0.012,0.012,0.007,0.014,0.002,0.012,0.012,0.014,0.010,0.010,0.009,0.009,0.007,0.009,0.010,0.021,0.003,0.007,0.007,0.005,0.014,0.010,0.009,0.007,0.019,0.007,0.005,0.012,0.015,0.009,0.010,0.012,0.015,0.017,0.014,0.003,0.009,0.009,0.009,0.003,0.012,0.007,0.005,0.022,0.017,0.012,0.015,0.009,0.007,0.010,0.007,0.005,0.009,0.012,0.012,0.005,0.010,0.017,0.012,0.009,0.003,0.009,0.005,0.009,0.017,0.009,0.009,0.012,0.009,0.015,0.019,0.012,0.003,0.005,0.005,0.014,585
Client  78,0.014,0.017,0.012,0.005,0.007,0.012,0.007,0.010,0.014,0.014,0.009,0.017,0.005,0.007,0.010,0.007,0.015,0.012,0.015,0.019,0.003,0.014,0.009,0.012,0.007,0.014,0.009,0.010,0.015,0.010,0.014,0.003,0.009,0.017,0.002,0.009,0.010,0.012,0.007,0.007,0.007,0.012,0.010,0.010,0.012,0.010,0.007,0.007,0.007,0.007,0.010,0.007,0.003,0.012,0.007,0.009,0.010,0.014,0.019,0.015,0.009,0.007,0.009,0.010,0.010,0.026,0.012,0.005,0.012,0.007,0.003,0.012,0.010,0.007,0.007,0.010,0.015,0.007,0.009,0.007,0.009,0.007,0.017,0.002,0.009,0.012,0.005,0.007,0.021,0.005,0.010,0.009,0.015,0.007,0.012,0.012,0.009,0.010,0.003,0.009,582
Client  79,0.010,0.019,0.00,0.00,0.010,0.00,0.019,0.010,0.010,0.00,0.00,0.010,0.00,0.010,0.019,0.010,0.00,0.029,0.010,0.029,0.029,0.019,0.010,0.00,0.010,0.029,0.029,0.019,0.00,0.00,0.00,0.00,0.00,0.00,0.019,0.010,0.019,0.00,0.00,0.00,0.00,0.010,0.010,0.019,0.010,0.00,0.010,0.010,0.019,0.00,0.019,0.010,0.010,0.00,0.019,0.00,0.00,0.00,0.00,0.010,0.029,0.010,0.019,0.019,0.010,0.010,0.010,0.00,0.049,0.019,0.00,0.00,0.00,0.019,0.019,0.019,0.00,0.019,0.029,0.00,0.00,0.010,0.00,0.00,0.019,0.010,0.019,0.010,0.00,0.00,0.039,0.019,0.010,0.010,0.010,0.010,0.00,0.00,0.010,0.00,103
Client  80,0.00,0.007,0.003,0.010,0.007,0.028,0.00,0.014,0.021,0.014,0.007,0.014,0.007,0.010,0.003,0.00,0.003,0.007,0.010,0.00,0.007,0.010,0.007,0.017,0.010,0.003,0.017,0.017,0.014,0.003,0.007,0.010,0.021,0.007,0.017,0.024,0.017,0.003,0.010,0.007,0.007,0.00,0.014,0.003,0.014,0.010,0.021,0.021,0.017,0.017,0.00,0.003,0.010,0.010,0.003,0.010,0.003,0.007,0.007,0.014,0.007,0.017,0.014,0.003,0.00,0.003,0.024,0.014,0.007,0.00,0.010,0.010,0.024,0.010,0.007,0.010,0.007,0.003,0.007,0.010,0.014,0.021,0.014,0.003,0.014,0.010,0.00,0.024,0.007,0.014,0.014,0.007,0.017,0.003,0.007,0.010,0.010,0.007,0.003,0.017,289
Client  81,0.009,0.009,0.012,0.002,0.007,0.005,0.007,0.005,0.014,0.009,0.016,0.005,0.023,0.007,0.012,0.019,0.007,0.007,0.012,0.009,0.012,0.014,0.009,0.021,0.009,0.014,0.005,0.009,0.012,0.005,0.007,0.016,0.005,0.019,0.009,0.009,0.009,0.007,0.014,0.005,0.014,0.009,0.019,0.002,0.007,0.009,0.019,0.007,0.002,0.009,0.014,0.00,0.009,0.014,0.007,0.009,0.014,0.014,0.014,0.014,0.005,0.00,0.005,0.005,0.002,0.014,0.007,0.005,0.007,0.016,0.019,0.014,0.009,0.014,0.014,0.002,0.019,0.009,0.002,0.014,0.025,0.016,0.014,0.014,0.002,0.019,0.007,0.012,0.005,0.007,0.007,0.014,0.012,0.009,0.005,0.009,0.014,0.009,0.007,0.005,432
Client  82,0.011,0.013,0.012,0.009,0.009,0.013,0.007,0.008,0.009,0.011,0.012,0.008,0.010,0.011,0.008,0.013,0.015,0.008,0.013,0.011,0.007,0.008,0.007,0.011,0.009,0.009,0.007,0.005,0.010,0.010,0.013,0.007,0.008,0.011,0.010,0.010,0.013,0.011,0.007,0.008,0.010,0.015,0.013,0.011,0.011,0.009,0.014,0.011,0.013,0.011,0.007,0.010,0.011,0.009,0.011,0.009,0.009,0.011,0.009,0.007,0.007,0.013,0.010,0.010,0.013,0.014,0.008,0.011,0.012,0.012,0.011,0.011,0.010,0.011,0.011,0.013,0.010,0.012,0.009,0.006,0.009,0.007,0.013,0.006,0.008,0.011,0.010,0.009,0.010,0.009,0.008,0.009,0.010,0.009,0.007,0.011,0.013,0.012,0.009,0.007,2273
Client  83,0.018,0.00,0.009,0.00,0.00,0.00,0.00,0.009,0.009,0.009,0.018,0.009,0.035,0.00,0.009,0.00,0.009,0.009,0.00,0.009,0.009,0.035,0.018,0.00,0.00,0.00,0.00,0.027,0.009,0.00,0.00,0.044,0.009,0.00,0.00,0.009,0.00,0.027,0.009,0.00,0.027,0.027,0.009,0.00,0.018,0.009,0.018,0.00,0.018,0.00,0.009,0.018,0.00,0.018,0.00,0.018,0.00,0.009,0.035,0.009,0.009,0.00,0.009,0.009,0.00,0.018,0.00,0.027,0.00,0.009,0.027,0.027,0.018,0.009,0.00,0.009,0.009,0.00,0.009,0.018,0.027,0.00,0.00,0.009,0.00,0.00,0.00,0.00,0.00,0.018,0.027,0.018,0.00,0.018,0.027,0.027,0.018,0.027,0.00,0.00,113
Client  84,0.007,0.007,0.00,0.00,0.007,0.00,0.00,0.007,0.007,0.00,0.014,0.035,0.007,0.014,0.00,0.00,0.014,0.021,0.014,0.028,0.00,0.014,0.014,0.014,0.007,0.028,0.00,0.014,0.014,0.00,0.00,0.00,0.014,0.00,0.021,0.00,0.014,0.014,0.007,0.007,0.007,0.007,0.007,0.021,0.035,0.014,0.00,0.00,0.00,0.014,0.00,0.00,0.00,0.007,0.00,0.014,0.014,0.014,0.00,0.00,0.00,0.007,0.007,0.007,0.021,0.021,0.00,0.007,0.021,0.007,0.00,0.021,0.043,0.00,0.021,0.021,0.00,0.00,0.007,0.00,0.00,0.00,0.00,0.014,0.028,0.007,0.00,0.021,0.007,0.028,0.007,0.021,0.043,0.014,0.007,0.021,0.007,0.021,0.00,0.014,141
Client  85,0.00,0.007,0.007,0.007,0.020,0.00,0.00,0.013,0.00,0.013,0.007,0.007,0.007,0.00,0.00,0.033,0.013,0.013,0.007,0.013,0.00,0.013,0.007,0.007,0.007,0.007,0.007,0.007,0.013,0.00,0.013,0.00,0.013,0.007,0.013,0.00,0.007,0.007,0.027,0.033,0.027,0.00,0.013,0.007,0.007,0.007,0.007,0.013,0.00,0.020,0.013,0.007,0.007,0.013,0.007,0.007,0.007,0.013,0.013,0.013,0.027,0.00,0.013,0.013,0.020,0.00,0.013,0.007,0.007,0.007,0.013,0.00,0.013,0.027,0.007,0.013,0.027,0.00,0.013,0.013,0.00,0.007,0.013,0.020,0.013,0.007,0.013,0.007,0.007,0.013,0.007,0.007,0.013,0.033,0.00,0.013,0.013,0.007,0.013,0.007,150
Client  86,0.009,0.006,0.009,0.013,0.010,0.006,0.007,0.007,0.009,0.007,0.010,0.006,0.010,0.010,0.010,0.009,0.009,0.009,0.013,0.012,0.013,0.006,0.007,0.010,0.006,0.006,0.015,0.012,0.020,0.016,0.007,0.010,0.015,0.009,0.006,0.009,0.009,0.007,0.012,0.007,0.009,0.007,0.004,0.004,0.012,0.007,0.012,0.012,0.006,0.010,0.009,0.006,0.013,0.017,0.012,0.017,0.006,0.004,0.015,0.009,0.010,0.006,0.013,0.007,0.003,0.016,0.019,0.007,0.010,0.019,0.007,0.003,0.004,0.012,0.012,0.010,0.012,0.012,0.019,0.006,0.010,0.013,0.012,0.010,0.007,0.012,0.004,0.007,0.016,0.019,0.016,0.009,0.007,0.010,0.015,0.007,0.012,0.012,0.010,0.015,688
Client  87,0.010,0.013,0.010,0.013,0.00,0.003,0.023,0.010,0.026,0.003,0.013,0.00,0.007,0.017,0.003,0.007,0.010,0.013,0.017,0.033,0.003,0.010,0.010,0.013,0.00,0.020,0.00,0.00,0.017,0.017,0.010,0.013,0.003,0.020,0.017,0.007,0.013,0.010,0.020,0.010,0.017,0.013,0.003,0.017,0.007,0.017,0.010,0.013,0.007,0.020,0.007,0.013,0.020,0.017,0.007,0.010,0.003,0.013,0.00,0.020,0.00,0.017,0.010,0.00,0.010,0.00,0.010,0.007,0.017,0.010,0.007,0.007,0.003,0.017,0.010,0.010,0.007,0.003,0.013,0.003,0.007,0.010,0.003,0.013,0.010,0.003,0.003,0.013,0.007,0.00,0.007,0.010,0.007,0.010,0.00,0.017,0.017,0.010,0.013,0.010,303
Client  88,0.034,0.00,0.069,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.069,0.00,0.00,0.00,0.00,0.034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.034,0.103,0.00,0.00,0.034,0.00,0.00,0.00,0.00,0.034,0.00,0.00,0.034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.034,0.00,0.034,0.00,0.00,0.00,0.034,0.00,0.00,0.00,0.00,0.069,0.00,0.00,0.00,0.00,0.034,0.00,0.00,0.034,0.00,0.069,0.034,0.00,0.00,0.034,0.00,0.034,0.034,0.00,0.00,0.00,0.034,0.00,0.00,0.00,0.00,0.034,0.00,0.034,0.00,0.00,0.00,29
Client  89,0.009,0.017,0.009,0.00,0.009,0.009,0.014,0.006,0.011,0.006,0.011,0.006,0.006,0.011,0.017,0.011,0.009,0.020,0.003,0.011,0.014,0.006,0.020,0.014,0.009,0.011,0.006,0.009,0.014,0.00,0.011,0.00,0.017,0.011,0.00,0.014,0.006,0.011,0.014,0.017,0.014,0.006,0.017,0.009,0.014,0.011,0.006,0.011,0.00,0.014,0.014,0.011,0.014,0.006,0.020,0.003,0.006,0.006,0.003,0.023,0.009,0.009,0.020,0.011,0.009,0.009,0.009,0.011,0.00,0.009,0.011,0.003,0.011,0.026,0.009,0.006,0.006,0.003,0.009,0.014,0.020,0.003,0.026,0.00,0.003,0.009,0.011,0.006,0.009,0.011,0.020,0.011,0.00,0.011,0.011,0.014,0.009,0.00,0.023,0.009,352
Client  90,0.008,0.008,0.025,0.00,0.00,0.00,0.008,0.034,0.008,0.00,0.025,0.017,0.00,0.017,0.017,0.008,0.008,0.00,0.017,0.00,0.00,0.00,0.008,0.008,0.025,0.00,0.00,0.008,0.008,0.025,0.00,0.017,0.008,0.034,0.00,0.00,0.025,0.017,0.00,0.017,0.008,0.008,0.00,0.00,0.017,0.025,0.00,0.008,0.00,0.017,0.008,0.00,0.008,0.008,0.00,0.017,0.025,0.017,0.00,0.008,0.034,0.00,0.00,0.017,0.025,0.008,0.00,0.017,0.042,0.00,0.017,0.00,0.00,0.00,0.008,0.034,0.008,0.025,0.008,0.00,0.00,0.008,0.008,0.00,0.025,0.017,0.025,0.008,0.00,0.00,0.008,0.008,0.017,0.00,0.00,0.017,0.017,0.008,0.00,0.00,118
Client  91,0.011,0.008,0.009,0.013,0.010,0.018,0.010,0.010,0.015,0.015,0.010,0.010,0.010,0.013,0.008,0.005,0.009,0.005,0.008,0.010,0.008,0.014,0.008,0.006,0.008,0.005,0.015,0.019,0.016,0.008,0.009,0.010,0.013,0.014,0.016,0.008,0.011,0.009,0.013,0.013,0.009,0.011,0.009,0.011,0.016,0.009,0.009,0.006,0.010,0.010,0.008,0.004,0.018,0.004,0.008,0.008,0.011,0.010,0.015,0.011,0.006,0.013,0.006,0.005,0.009,0.011,0.010,0.011,0.011,0.006,0.015,0.019,0.011,0.001,0.008,0.010,0.014,0.008,0.009,0.005,0.010,0.004,0.014,0.011,0.006,0.009,0.011,0.010,0.010,0.015,0.010,0.004,0.008,0.008,0.009,0.015,0.010,0.004,0.011,0.011,795
Client  92,0.00,0.011,0.00,0.011,0.011,0.011,0.006,0.011,0.034,0.034,0.006,0.00,0.00,0.00,0.023,0.011,0.006,0.023,0.00,0.011,0.006,0.00,0.034,0.017,0.011,0.00,0.023,0.017,0.006,0.011,0.006,0.011,0.011,0.00,0.011,0.011,0.011,0.006,0.023,0.006,0.00,0.006,0.006,0.017,0.006,0.011,0.00,0.029,0.011,0.00,0.00,0.00,0.00,0.00,0.017,0.00,0.006,0.006,0.011,0.017,0.00,0.011,0.017,0.00,0.011,0.017,0.011,0.017,0.011,0.006,0.00,0.017,0.023,0.011,0.011,0.00,0.011,0.017,0.011,0.00,0.011,0.00,0.017,0.011,0.011,0.006,0.023,0.017,0.023,0.011,0.006,0.011,0.017,0.006,0.011,0.006,0.00,0.00,0.017,0.011,175
Client  93,0.00,0.00,0.154,0.00,0.00,0.00,0.00,0.077,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.077,0.00,0.00,0.00,0.00,0.077,0.00,0.00,0.077,0.00,0.00,0.00,0.00,0.077,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.077,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.077,0.154,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.077,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.077,0.00,0.00,0.00,0.00,0.00,13
Client  94,0.004,0.009,0.007,0.011,0.007,0.004,0.007,0.002,0.009,0.011,0.011,0.009,0.004,0.007,0.020,0.009,0.009,0.004,0.007,0.011,0.007,0.011,0.007,0.011,0.00,0.009,0.011,0.004,0.011,0.013,0.016,0.007,0.013,0.004,0.018,0.011,0.007,0.013,0.007,0.016,0.007,0.009,0.013,0.004,0.016,0.009,0.011,0.016,0.007,0.013,0.011,0.013,0.013,0.018,0.004,0.013,0.007,0.016,0.016,0.004,0.004,0.018,0.002,0.011,0.009,0.004,0.011,0.007,0.011,0.007,0.007,0.007,0.016,0.009,0.00,0.016,0.004,0.011,0.013,0.016,0.020,0.009,0.011,0.009,0.013,0.007,0.011,0.022,0.007,0.011,0.004,0.009,0.002,0.007,0.020,0.011,0.027,0.007,0.007,0.018,446
Client  95,0.011,0.007,0.016,0.010,0.009,0.011,0.010,0.008,0.008,0.009,0.015,0.013,0.005,0.007,0.009,0.011,0.007,0.022,0.011,0.014,0.014,0.017,0.008,0.008,0.011,0.012,0.005,0.011,0.013,0.012,0.010,0.009,0.011,0.012,0.009,0.007,0.009,0.012,0.010,0.009,0.011,0.010,0.008,0.005,0.007,0.013,0.012,0.015,0.009,0.010,0.011,0.009,0.013,0.014,0.009,0.010,0.010,0.008,0.007,0.010,0.013,0.013,0.010,0.008,0.010,0.011,0.013,0.018,0.007,0.009,0.008,0.013,0.008,0.010,0.010,0.010,0.011,0.011,0.005,0.011,0.004,0.022,0.008,0.008,0.007,0.012,0.016,0.011,0.009,0.011,0.012,0.008,0.008,0.007,0.010,0.004,0.007,0.005,0.010,0.004,921
Client  96,0.021,0.008,0.008,0.013,0.017,0.017,0.00,0.017,0.013,0.008,0.00,0.013,0.004,0.004,0.00,0.008,0.013,0.004,0.004,0.008,0.004,0.013,0.008,0.025,0.004,0.00,0.017,0.013,0.008,0.008,0.004,0.008,0.025,0.013,0.008,0.017,0.025,0.008,0.013,0.004,0.00,0.013,0.008,0.017,0.00,0.013,0.00,0.00,0.013,0.008,0.013,0.017,0.008,0.00,0.017,0.004,0.013,0.00,0.008,0.013,0.004,0.025,0.013,0.017,0.004,0.008,0.021,0.004,0.008,0.021,0.004,0.004,0.00,0.025,0.013,0.021,0.013,0.008,0.008,0.004,0.008,0.008,0.004,0.004,0.029,0.004,0.008,0.004,0.00,0.00,0.025,0.008,0.017,0.013,0.013,0.013,0.013,0.021,0.008,0.00,238
Client  97,0.009,0.007,0.013,0.010,0.012,0.012,0.010,0.007,0.006,0.004,0.015,0.019,0.006,0.012,0.015,0.009,0.004,0.004,0.006,0.012,0.007,0.016,0.004,0.013,0.012,0.016,0.007,0.012,0.007,0.013,0.009,0.004,0.016,0.015,0.007,0.010,0.015,0.013,0.004,0.009,0.013,0.007,0.006,0.017,0.006,0.020,0.003,0.009,0.017,0.013,0.016,0.012,0.015,0.010,0.006,0.010,0.013,0.009,0.012,0.010,0.009,0.007,0.015,0.006,0.012,0.006,0.003,0.013,0.010,0.004,0.012,0.012,0.012,0.013,0.003,0.009,0.012,0.004,0.013,0.007,0.004,0.006,0.007,0.007,0.013,0.013,0.016,0.007,0.015,0.010,0.006,0.016,0.013,0.015,0.001,0.004,0.003,0.009,0.020,0.009,687
