Class frequencies:
client,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28,class29,class30,class31,class32,class33,class34,class35,class36,class37,class38,class39,class40,class41,class42,class43,class44,class45,class46,class47,class48,class49,class50,class51,class52,class53,class54,class55,class56,class57,class58,class59,class60,class61,class62,class63,class64,class65,class66,class67,class68,class69,class70,class71,class72,class73,class74,class75,class76,class77,class78,class79,class80,class81,class82,class83,class84,class85,class86,class87,class88,class89,class90,class91,class92,class93,class94,class95,class96,class97,class98,class99,Amount
Client  65,0.008,0.00,0.004,0.006,0.002,0.006,0.018,0.00,0.020,0.006,0.006,0.010,0.006,0.006,0.00,0.014,0.028,0.016,0.00,0.004,0.024,0.002,0.010,0.030,0.00,0.014,0.004,0.00,0.006,0.026,0.00,0.002,0.00,0.002,0.006,0.00,0.00,0.016,0.004,0.012,0.004,0.008,0.020,0.028,0.012,0.012,0.00,0.006,0.002,0.002,0.004,0.00,0.018,0.022,0.006,0.00,0.014,0.030,0.070,0.034,0.004,0.026,0.020,0.020,0.006,0.020,0.00,0.024,0.008,0.006,0.004,0.014,0.00,0.002,0.004,0.00,0.008,0.006,0.00,0.008,0.00,0.018,0.014,0.026,0.012,0.036,0.030,0.00,0.014,0.022,0.034,0.008,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,502
Client  66,0.010,0.028,0.008,0.004,0.004,0.016,0.016,0.016,0.006,0.00,0.030,0.016,0.004,0.00,0.014,0.002,0.004,0.018,0.014,0.010,0.018,0.010,0.022,0.028,0.008,0.012,0.00,0.00,0.008,0.010,0.026,0.00,0.020,0.004,0.010,0.008,0.002,0.002,0.010,0.006,0.004,0.004,0.018,0.00,0.008,0.016,0.00,0.018,0.00,0.00,0.012,0.008,0.022,0.022,0.008,0.008,0.004,0.00,0.004,0.00,0.008,0.032,0.042,0.028,0.012,0.00,0.040,0.014,0.016,0.00,0.00,0.004,0.006,0.022,0.024,0.010,0.008,0.020,0.014,0.006,0.028,0.014,0.016,0.060,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,502
Client  67,0.020,0.012,0.004,0.004,0.022,0.00,0.00,0.00,0.00,0.008,0.030,0.00,0.044,0.026,0.024,0.00,0.036,0.006,0.030,0.008,0.00,0.00,0.008,0.008,0.00,0.018,0.018,0.020,0.006,0.026,0.004,0.00,0.004,0.002,0.006,0.00,0.008,0.010,0.006,0.004,0.016,0.002,0.004,0.010,0.026,0.00,0.006,0.002,0.040,0.014,0.00,0.002,0.00,0.00,0.00,0.006,0.00,0.010,0.00,0.004,0.016,0.004,0.002,0.012,0.014,0.00,0.008,0.008,0.018,0.00,0.030,0.00,0.00,0.00,0.012,0.00,0.006,0.00,0.00,0.00,0.008,0.00,0.004,0.006,0.006,0.048,0.00,0.00,0.032,0.010,0.028,0.012,0.022,0.014,0.00,0.016,0.010,0.00,0.056,0.026,496
Client  68,0.029,0.019,0.013,0.011,0.004,0.004,0.008,0.004,0.029,0.032,0.025,0.008,0.013,0.00,0.027,0.011,0.002,0.00,0.00,0.021,0.00,0.008,0.00,0.011,0.010,0.006,0.00,0.048,0.023,0.006,0.00,0.006,0.00,0.006,0.004,0.017,0.00,0.00,0.030,0.00,0.00,0.011,0.010,0.010,0.006,0.010,0.010,0.008,0.023,0.010,0.00,0.002,0.00,0.004,0.004,0.008,0.00,0.004,0.006,0.00,0.00,0.008,0.010,0.006,0.015,0.004,0.015,0.006,0.015,0.00,0.00,0.00,0.008,0.004,0.002,0.004,0.00,0.006,0.004,0.011,0.029,0.025,0.011,0.021,0.032,0.013,0.010,0.015,0.023,0.011,0.044,0.061,0.00,0.036,0.00,0.00,0.00,0.00,0.00,0.00,526
Client  69,0.016,0.004,0.008,0.014,0.024,0.020,0.010,0.008,0.042,0.030,0.016,0.00,0.020,0.002,0.048,0.014,0.020,0.012,0.00,0.010,0.034,0.030,0.00,0.022,0.020,0.00,0.00,0.004,0.004,0.012,0.004,0.006,0.00,0.008,0.022,0.008,0.00,0.006,0.026,0.016,0.030,0.026,0.00,0.00,0.018,0.00,0.024,0.004,0.00,0.024,0.028,0.020,0.00,0.00,0.00,0.014,0.012,0.00,0.002,0.00,0.00,0.00,0.006,0.006,0.004,0.006,0.006,0.006,0.014,0.006,0.010,0.012,0.002,0.004,0.006,0.004,0.002,0.010,0.004,0.00,0.00,0.00,0.004,0.022,0.020,0.018,0.024,0.014,0.018,0.00,0.014,0.014,0.002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500
Client  70,0.00,0.00,0.002,0.002,0.008,0.034,0.022,0.022,0.022,0.008,0.00,0.00,0.00,0.014,0.014,0.00,0.008,0.034,0.022,0.002,0.00,0.006,0.014,0.018,0.00,0.060,0.00,0.00,0.020,0.00,0.00,0.012,0.00,0.00,0.008,0.008,0.006,0.004,0.008,0.012,0.00,0.006,0.002,0.006,0.004,0.00,0.010,0.012,0.00,0.026,0.004,0.008,0.004,0.026,0.016,0.008,0.00,0.004,0.004,0.006,0.006,0.008,0.00,0.010,0.032,0.010,0.018,0.010,0.004,0.004,0.012,0.016,0.00,0.00,0.022,0.014,0.00,0.00,0.014,0.012,0.00,0.018,0.022,0.036,0.022,0.012,0.00,0.052,0.038,0.010,0.008,0.00,0.016,0.044,0.00,0.00,0.00,0.00,0.00,0.00,503
Client  71,0.004,0.002,0.010,0.006,0.002,0.006,0.008,0.014,0.046,0.036,0.012,0.018,0.028,0.006,0.020,0.018,0.018,0.010,0.010,0.014,0.00,0.00,0.004,0.014,0.038,0.002,0.010,0.014,0.008,0.002,0.00,0.014,0.008,0.014,0.020,0.002,0.010,0.014,0.00,0.004,0.006,0.002,0.018,0.024,0.004,0.006,0.010,0.00,0.00,0.002,0.022,0.006,0.028,0.040,0.024,0.00,0.00,0.020,0.00,0.00,0.042,0.00,0.002,0.006,0.016,0.028,0.036,0.028,0.020,0.010,0.038,0.010,0.040,0.034,0.020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,504
Client  72,0.017,0.00,0.013,0.00,0.008,0.025,0.006,0.004,0.00,0.00,0.015,0.027,0.021,0.023,0.013,0.00,0.012,0.036,0.031,0.044,0.010,0.061,0.00,0.00,0.029,0.006,0.010,0.004,0.006,0.002,0.002,0.00,0.019,0.00,0.015,0.002,0.004,0.013,0.00,0.010,0.00,0.00,0.006,0.013,0.006,0.00,0.002,0.00,0.00,0.008,0.00,0.025,0.00,0.00,0.036,0.006,0.004,0.013,0.015,0.006,0.013,0.015,0.021,0.002,0.00,0.002,0.00,0.002,0.008,0.00,0.021,0.00,0.010,0.008,0.008,0.00,0.012,0.002,0.004,0.023,0.017,0.002,0.004,0.00,0.017,0.010,0.00,0.006,0.021,0.00,0.010,0.010,0.008,0.017,0.013,0.036,0.017,0.035,0.00,0.00,521
Client  73,0.047,0.00,0.00,0.019,0.00,0.012,0.012,0.031,0.00,0.00,0.004,0.006,0.00,0.00,0.016,0.025,0.00,0.00,0.033,0.018,0.008,0.012,0.00,0.002,0.008,0.008,0.010,0.00,0.029,0.037,0.021,0.00,0.016,0.010,0.00,0.004,0.00,0.018,0.014,0.018,0.002,0.010,0.002,0.002,0.008,0.002,0.004,0.002,0.00,0.002,0.018,0.00,0.010,0.00,0.025,0.002,0.008,0.004,0.00,0.00,0.00,0.018,0.014,0.023,0.00,0.006,0.008,0.016,0.002,0.006,0.008,0.004,0.006,0.004,0.004,0.006,0.008,0.010,0.010,0.018,0.027,0.004,0.002,0.006,0.018,0.035,0.033,0.027,0.016,0.019,0.00,0.00,0.018,0.041,0.031,0.023,0.00,0.00,0.00,0.00,514
Client  74,0.009,0.00,0.006,0.017,0.002,0.017,0.021,0.002,0.004,0.00,0.00,0.004,0.009,0.015,0.006,0.002,0.009,0.00,0.015,0.009,0.041,0.00,0.011,0.002,0.017,0.00,0.021,0.00,0.009,0.017,0.002,0.013,0.013,0.006,0.004,0.009,0.006,0.00,0.011,0.00,0.00,0.004,0.00,0.00,0.006,0.017,0.00,0.002,0.002,0.015,0.043,0.047,0.00,0.026,0.021,0.021,0.015,0.019,0.017,0.006,0.011,0.015,0.00,0.00,0.006,0.011,0.004,0.00,0.009,0.009,0.004,0.026,0.028,0.004,0.00,0.00,0.006,0.002,0.00,0.021,0.00,0.028,0.024,0.011,0.006,0.009,0.002,0.006,0.032,0.043,0.002,0.00,0.00,0.019,0.015,0.002,0.015,0.013,0.017,0.004,466
Client  75,0.00,0.020,0.012,0.042,0.00,0.008,0.014,0.010,0.00,0.008,0.00,0.010,0.014,0.008,0.002,0.004,0.002,0.012,0.004,0.006,0.00,0.00,0.00,0.024,0.012,0.00,0.020,0.016,0.00,0.00,0.00,0.010,0.012,0.022,0.010,0.00,0.008,0.008,0.002,0.00,0.00,0.038,0.012,0.008,0.032,0.040,0.022,0.008,0.010,0.008,0.012,0.002,0.006,0.00,0.004,0.014,0.00,0.018,0.022,0.012,0.010,0.002,0.042,0.00,0.036,0.006,0.002,0.012,0.010,0.010,0.010,0.006,0.006,0.006,0.00,0.00,0.044,0.032,0.002,0.020,0.00,0.00,0.002,0.014,0.00,0.036,0.032,0.00,0.008,0.006,0.026,0.042,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505
Client  76,0.020,0.008,0.00,0.00,0.006,0.022,0.006,0.004,0.027,0.00,0.00,0.00,0.00,0.016,0.012,0.004,0.016,0.029,0.00,0.016,0.008,0.008,0.00,0.00,0.00,0.004,0.031,0.00,0.022,0.004,0.035,0.018,0.00,0.008,0.016,0.006,0.002,0.00,0.010,0.006,0.002,0.002,0.00,0.004,0.004,0.00,0.00,0.016,0.016,0.00,0.002,0.014,0.010,0.010,0.006,0.023,0.00,0.018,0.025,0.00,0.004,0.012,0.00,0.025,0.006,0.025,0.010,0.045,0.033,0.00,0.008,0.010,0.018,0.00,0.018,0.00,0.029,0.00,0.004,0.023,0.039,0.00,0.023,0.00,0.00,0.012,0.002,0.008,0.018,0.012,0.020,0.016,0.00,0.00,0.006,0.012,0.002,0.00,0.00,0.051,511
Client  77,0.015,0.008,0.019,0.008,0.015,0.00,0.010,0.002,0.00,0.004,0.004,0.00,0.00,0.006,0.002,0.029,0.013,0.019,0.013,0.008,0.010,0.00,0.006,0.008,0.00,0.006,0.015,0.019,0.021,0.006,0.015,0.00,0.004,0.008,0.017,0.010,0.025,0.00,0.017,0.013,0.00,0.017,0.00,0.006,0.004,0.004,0.004,0.015,0.023,0.013,0.004,0.004,0.00,0.00,0.00,0.00,0.015,0.023,0.004,0.00,0.002,0.017,0.010,0.004,0.004,0.027,0.00,0.029,0.025,0.00,0.025,0.021,0.00,0.004,0.006,0.025,0.00,0.040,0.00,0.00,0.002,0.010,0.019,0.010,0.00,0.015,0.008,0.013,0.006,0.002,0.025,0.00,0.010,0.004,0.021,0.027,0.00,0.013,0.013,0.052,480
Client  78,0.00,0.004,0.00,0.002,0.00,0.012,0.00,0.008,0.014,0.004,0.010,0.00,0.00,0.00,0.010,0.002,0.00,0.002,0.024,0.014,0.012,0.014,0.006,0.006,0.004,0.012,0.00,0.010,0.006,0.020,0.00,0.030,0.00,0.016,0.020,0.042,0.038,0.008,0.002,0.077,0.010,0.050,0.046,0.016,0.014,0.00,0.032,0.00,0.018,0.008,0.004,0.014,0.004,0.004,0.00,0.004,0.00,0.00,0.024,0.012,0.00,0.036,0.00,0.012,0.018,0.002,0.018,0.00,0.010,0.002,0.018,0.024,0.00,0.016,0.016,0.012,0.00,0.024,0.022,0.00,0.006,0.006,0.012,0.00,0.00,0.012,0.004,0.00,0.00,0.00,0.014,0.002,0.00,0.032,0.00,0.00,0.00,0.00,0.00,0.00,504
Client  79,0.00,0.019,0.011,0.015,0.00,0.026,0.00,0.009,0.024,0.00,0.019,0.00,0.032,0.015,0.022,0.00,0.019,0.026,0.019,0.007,0.00,0.009,0.009,0.00,0.006,0.007,0.004,0.002,0.006,0.004,0.007,0.00,0.015,0.022,0.009,0.007,0.013,0.002,0.011,0.00,0.009,0.00,0.011,0.009,0.007,0.007,0.007,0.006,0.00,0.013,0.00,0.00,0.007,0.00,0.004,0.00,0.009,0.006,0.00,0.00,0.002,0.00,0.004,0.00,0.00,0.034,0.024,0.009,0.007,0.039,0.00,0.011,0.009,0.009,0.00,0.011,0.00,0.017,0.00,0.00,0.009,0.007,0.037,0.017,0.007,0.007,0.002,0.002,0.034,0.013,0.021,0.00,0.006,0.00,0.009,0.082,0.073,0.00,0.00,0.00,535
Client  80,0.008,0.012,0.030,0.010,0.008,0.00,0.006,0.018,0.014,0.012,0.00,0.006,0.038,0.00,0.00,0.012,0.00,0.012,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.010,0.00,0.010,0.008,0.006,0.014,0.020,0.004,0.006,0.00,0.034,0.018,0.00,0.044,0.008,0.008,0.004,0.00,0.004,0.00,0.012,0.00,0.00,0.00,0.012,0.00,0.008,0.00,0.014,0.012,0.020,0.014,0.010,0.028,0.006,0.00,0.006,0.008,0.036,0.008,0.004,0.012,0.020,0.004,0.014,0.00,0.014,0.002,0.00,0.016,0.00,0.016,0.008,0.016,0.042,0.030,0.004,0.004,0.036,0.012,0.00,0.036,0.018,0.034,0.00,0.042,0.042,0.00,0.00,0.00,0.00,0.00,0.00,0.00,502
Client  81,0.010,0.008,0.002,0.002,0.018,0.002,0.008,0.010,0.018,0.020,0.002,0.00,0.010,0.012,0.004,0.00,0.010,0.039,0.014,0.012,0.035,0.018,0.002,0.024,0.00,0.008,0.00,0.00,0.00,0.006,0.008,0.010,0.00,0.006,0.010,0.00,0.00,0.012,0.00,0.014,0.008,0.012,0.012,0.010,0.025,0.012,0.006,0.002,0.039,0.00,0.014,0.008,0.006,0.014,0.012,0.012,0.008,0.00,0.016,0.00,0.016,0.00,0.010,0.012,0.014,0.016,0.004,0.012,0.024,0.00,0.004,0.004,0.010,0.00,0.00,0.010,0.00,0.002,0.002,0.010,0.004,0.014,0.006,0.004,0.004,0.016,0.004,0.016,0.024,0.016,0.008,0.010,0.00,0.002,0.002,0.035,0.047,0.037,0.043,0.00,510
Client  82,0.00,0.047,0.00,0.005,0.057,0.00,0.00,0.005,0.020,0.012,0.017,0.040,0.015,0.007,0.005,0.007,0.002,0.007,0.020,0.00,0.010,0.010,0.002,0.007,0.022,0.00,0.00,0.00,0.007,0.005,0.005,0.007,0.012,0.002,0.005,0.010,0.010,0.025,0.00,0.017,0.00,0.030,0.00,0.00,0.035,0.00,0.017,0.00,0.020,0.010,0.012,0.00,0.002,0.007,0.017,0.00,0.015,0.012,0.00,0.00,0.005,0.012,0.002,0.012,0.002,0.00,0.012,0.00,0.005,0.007,0.027,0.007,0.005,0.005,0.010,0.025,0.022,0.00,0.00,0.010,0.005,0.00,0.010,0.020,0.002,0.002,0.00,0.010,0.00,0.00,0.002,0.072,0.050,0.00,0.020,0.005,0.005,0.007,0.010,0.00,402
Client  83,0.007,0.015,0.015,0.015,0.004,0.00,0.007,0.007,0.028,0.015,0.004,0.011,0.015,0.00,0.013,0.00,0.00,0.00,0.00,0.00,0.020,0.00,0.037,0.022,0.00,0.00,0.00,0.009,0.007,0.009,0.011,0.026,0.009,0.00,0.00,0.00,0.002,0.017,0.022,0.011,0.026,0.011,0.00,0.00,0.011,0.013,0.011,0.015,0.004,0.00,0.00,0.013,0.002,0.041,0.011,0.00,0.009,0.009,0.009,0.022,0.020,0.015,0.017,0.011,0.007,0.007,0.011,0.015,0.009,0.00,0.011,0.00,0.011,0.004,0.004,0.015,0.026,0.00,0.022,0.017,0.015,0.002,0.00,0.015,0.033,0.015,0.00,0.011,0.011,0.007,0.011,0.002,0.007,0.00,0.017,0.017,0.00,0.004,0.011,0.039,461
Client  84,0.037,0.017,0.006,0.00,0.004,0.002,0.00,0.002,0.004,0.008,0.050,0.023,0.00,0.00,0.002,0.027,0.017,0.00,0.00,0.006,0.00,0.012,0.008,0.00,0.012,0.004,0.043,0.017,0.008,0.004,0.006,0.037,0.00,0.017,0.00,0.002,0.006,0.00,0.031,0.016,0.00,0.010,0.006,0.002,0.00,0.006,0.002,0.002,0.006,0.006,0.002,0.004,0.004,0.012,0.010,0.002,0.00,0.004,0.010,0.00,0.023,0.00,0.012,0.004,0.002,0.00,0.00,0.006,0.00,0.014,0.016,0.00,0.004,0.008,0.052,0.00,0.00,0.008,0.006,0.004,0.00,0.004,0.014,0.014,0.008,0.00,0.006,0.004,0.002,0.006,0.012,0.004,0.00,0.00,0.006,0.062,0.023,0.025,0.021,0.120,515
Client  85,0.00,0.018,0.002,0.004,0.028,0.018,0.020,0.016,0.008,0.008,0.030,0.030,0.006,0.042,0.018,0.014,0.006,0.010,0.00,0.018,0.010,0.006,0.00,0.004,0.010,0.006,0.004,0.014,0.00,0.018,0.008,0.006,0.010,0.014,0.012,0.065,0.028,0.004,0.018,0.014,0.006,0.006,0.020,0.00,0.004,0.00,0.00,0.00,0.024,0.00,0.00,0.00,0.026,0.006,0.014,0.040,0.042,0.016,0.032,0.016,0.004,0.004,0.00,0.00,0.00,0.008,0.006,0.00,0.002,0.002,0.00,0.051,0.00,0.010,0.053,0.00,0.004,0.00,0.020,0.014,0.008,0.006,0.016,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505
Client  86,0.003,0.002,0.003,0.003,0.003,0.002,0.014,0.029,0.00,0.002,0.002,0.007,0.003,0.00,0.003,0.003,0.009,0.00,0.016,0.003,0.005,0.007,0.00,0.010,0.021,0.00,0.00,0.007,0.00,0.016,0.00,0.00,0.002,0.005,0.002,0.009,0.00,0.009,0.007,0.012,0.010,0.009,0.014,0.005,0.005,0.009,0.009,0.003,0.010,0.010,0.026,0.016,0.009,0.00,0.005,0.014,0.00,0.00,0.009,0.00,0.00,0.00,0.021,0.012,0.007,0.019,0.009,0.016,0.038,0.035,0.002,0.00,0.007,0.00,0.005,0.012,0.007,0.00,0.021,0.017,0.005,0.012,0.010,0.003,0.005,0.016,0.005,0.033,0.052,0.036,0.00,0.017,0.021,0.007,0.003,0.083,0.002,0.00,0.081,0.00,579
Client  87,0.020,0.016,0.012,0.008,0.002,0.00,0.024,0.014,0.00,0.042,0.016,0.004,0.010,0.018,0.00,0.004,0.006,0.00,0.00,0.00,0.022,0.008,0.004,0.00,0.026,0.026,0.012,0.006,0.00,0.016,0.00,0.018,0.004,0.00,0.018,0.00,0.028,0.040,0.016,0.004,0.006,0.018,0.028,0.016,0.006,0.020,0.020,0.010,0.006,0.018,0.00,0.00,0.002,0.006,0.002,0.026,0.022,0.00,0.012,0.00,0.00,0.010,0.00,0.006,0.014,0.024,0.014,0.00,0.00,0.014,0.008,0.014,0.082,0.068,0.004,0.016,0.014,0.030,0.00,0.00,0.022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,501
Client  88,0.006,0.00,0.00,0.011,0.013,0.00,0.019,0.013,0.008,0.010,0.004,0.00,0.006,0.00,0.00,0.017,0.00,0.013,0.010,0.011,0.00,0.027,0.006,0.025,0.00,0.00,0.010,0.00,0.006,0.00,0.008,0.00,0.023,0.025,0.006,0.023,0.002,0.006,0.015,0.00,0.002,0.015,0.00,0.021,0.027,0.057,0.00,0.030,0.008,0.030,0.002,0.004,0.002,0.006,0.00,0.004,0.036,0.029,0.00,0.017,0.004,0.004,0.010,0.006,0.004,0.002,0.002,0.004,0.015,0.010,0.011,0.004,0.011,0.010,0.008,0.015,0.044,0.030,0.00,0.029,0.00,0.011,0.013,0.010,0.00,0.00,0.025,0.008,0.013,0.006,0.034,0.051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,526
Client  89,0.006,0.006,0.00,0.002,0.00,0.004,0.014,0.018,0.002,0.00,0.008,0.016,0.010,0.008,0.022,0.00,0.014,0.006,0.010,0.010,0.008,0.012,0.014,0.008,0.00,0.016,0.00,0.00,0.036,0.018,0.00,0.008,0.00,0.006,0.010,0.006,0.00,0.016,0.006,0.00,0.00,0.018,0.020,0.012,0.010,0.018,0.014,0.006,0.00,0.008,0.036,0.008,0.002,0.016,0.00,0.004,0.00,0.004,0.012,0.020,0.00,0.004,0.008,0.002,0.00,0.008,0.004,0.00,0.012,0.010,0.00,0.026,0.008,0.002,0.00,0.014,0.010,0.00,0.014,0.012,0.006,0.018,0.00,0.014,0.020,0.00,0.028,0.022,0.028,0.034,0.00,0.006,0.00,0.004,0.006,0.036,0.070,0.00,0.044,0.00,499
Client  90,0.00,0.00,0.010,0.016,0.00,0.00,0.00,0.016,0.024,0.030,0.002,0.036,0.022,0.00,0.006,0.004,0.00,0.004,0.006,0.00,0.018,0.010,0.008,0.00,0.00,0.012,0.004,0.00,0.00,0.00,0.044,0.022,0.004,0.006,0.012,0.004,0.006,0.010,0.00,0.00,0.004,0.004,0.00,0.00,0.008,0.022,0.010,0.002,0.014,0.008,0.018,0.010,0.00,0.002,0.026,0.00,0.00,0.052,0.042,0.022,0.00,0.004,0.010,0.004,0.00,0.016,0.022,0.026,0.00,0.012,0.00,0.020,0.018,0.00,0.006,0.012,0.024,0.022,0.022,0.024,0.026,0.006,0.002,0.022,0.020,0.010,0.00,0.006,0.002,0.00,0.036,0.00,0.028,0.00,0.024,0.00,0.00,0.00,0.00,0.00,502
Client  91,0.009,0.005,0.005,0.005,0.005,0.040,0.019,0.002,0.00,0.005,0.002,0.009,0.007,0.007,0.005,0.005,0.00,0.00,0.00,0.023,0.00,0.00,0.009,0.002,0.00,0.014,0.00,0.002,0.021,0.00,0.007,0.002,0.023,0.014,0.030,0.00,0.00,0.00,0.002,0.005,0.012,0.026,0.053,0.00,0.028,0.009,0.005,0.00,0.00,0.021,0.00,0.00,0.023,0.00,0.014,0.005,0.007,0.005,0.00,0.002,0.014,0.002,0.007,0.019,0.00,0.002,0.007,0.00,0.005,0.00,0.016,0.009,0.002,0.014,0.00,0.016,0.042,0.028,0.021,0.009,0.007,0.00,0.016,0.014,0.00,0.002,0.005,0.016,0.021,0.009,0.028,0.00,0.014,0.002,0.016,0.047,0.00,0.042,0.00,0.053,430
Client  92,0.00,0.022,0.012,0.024,0.018,0.00,0.00,0.032,0.022,0.008,0.00,0.018,0.012,0.00,0.016,0.014,0.018,0.004,0.002,0.006,0.026,0.020,0.004,0.004,0.010,0.008,0.00,0.006,0.00,0.018,0.006,0.006,0.008,0.00,0.010,0.006,0.010,0.032,0.022,0.006,0.00,0.034,0.036,0.00,0.039,0.034,0.012,0.00,0.00,0.026,0.028,0.018,0.006,0.004,0.002,0.016,0.032,0.028,0.010,0.020,0.037,0.002,0.00,0.026,0.034,0.00,0.00,0.002,0.014,0.014,0.020,0.004,0.002,0.002,0.00,0.00,0.008,0.024,0.024,0.012,0.00,0.012,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,507
Client  93,0.016,0.018,0.00,0.004,0.002,0.006,0.028,0.026,0.00,0.018,0.008,0.00,0.006,0.016,0.018,0.00,0.016,0.010,0.012,0.022,0.00,0.030,0.00,0.036,0.036,0.012,0.006,0.00,0.008,0.014,0.006,0.004,0.00,0.032,0.032,0.020,0.024,0.016,0.010,0.00,0.040,0.030,0.006,0.00,0.018,0.00,0.008,0.014,0.026,0.004,0.010,0.006,0.00,0.002,0.018,0.026,0.006,0.004,0.004,0.020,0.022,0.020,0.002,0.002,0.018,0.004,0.030,0.010,0.00,0.00,0.00,0.008,0.004,0.022,0.026,0.002,0.016,0.006,0.002,0.006,0.022,0.008,0.00,0.024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,504
Client  94,0.00,0.027,0.023,0.012,0.008,0.00,0.008,0.012,0.031,0.054,0.002,0.006,0.00,0.006,0.004,0.023,0.027,0.00,0.002,0.006,0.014,0.025,0.00,0.044,0.035,0.014,0.015,0.021,0.00,0.023,0.010,0.00,0.012,0.006,0.006,0.006,0.004,0.00,0.00,0.014,0.017,0.017,0.015,0.012,0.019,0.021,0.002,0.004,0.017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.010,0.006,0.00,0.010,0.017,0.012,0.002,0.008,0.014,0.021,0.004,0.002,0.00,0.017,0.004,0.014,0.012,0.00,0.017,0.042,0.002,0.015,0.039,0.050,0.00,0.025,0.002,0.010,0.025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,518
Client  95,0.023,0.00,0.025,0.006,0.014,0.004,0.010,0.010,0.00,0.025,0.002,0.004,0.004,0.00,0.004,0.002,0.010,0.00,0.014,0.00,0.008,0.006,0.002,0.00,0.00,0.016,0.012,0.020,0.010,0.006,0.020,0.012,0.002,0.00,0.002,0.020,0.023,0.012,0.004,0.014,0.012,0.00,0.004,0.016,0.00,0.00,0.002,0.006,0.010,0.00,0.035,0.027,0.006,0.00,0.035,0.023,0.010,0.018,0.010,0.004,0.00,0.006,0.004,0.00,0.008,0.016,0.023,0.010,0.00,0.014,0.00,0.012,0.00,0.016,0.027,0.014,0.010,0.006,0.020,0.018,0.008,0.00,0.00,0.004,0.008,0.00,0.014,0.012,0.018,0.006,0.00,0.037,0.010,0.004,0.055,0.00,0.004,0.006,0.016,0.018,488
Client  96,0.036,0.00,0.010,0.013,0.019,0.012,0.006,0.031,0.029,0.002,0.004,0.004,0.002,0.00,0.00,0.00,0.008,0.00,0.010,0.025,0.00,0.021,0.025,0.031,0.010,0.010,0.010,0.027,0.00,0.013,0.00,0.023,0.008,0.00,0.042,0.00,0.006,0.00,0.004,0.00,0.010,0.00,0.004,0.015,0.010,0.021,0.017,0.013,0.006,0.010,0.013,0.004,0.00,0.013,0.015,0.00,0.00,0.004,0.00,0.004,0.00,0.017,0.00,0.021,0.038,0.002,0.012,0.006,0.00,0.013,0.008,0.010,0.00,0.006,0.027,0.00,0.019,0.00,0.015,0.033,0.015,0.00,0.042,0.00,0.00,0.00,0.002,0.00,0.013,0.004,0.012,0.006,0.017,0.00,0.031,0.035,0.00,0.00,0.00,0.00,521
Client  97,0.014,0.033,0.010,0.004,0.008,0.002,0.002,0.012,0.006,0.004,0.010,0.008,0.00,0.012,0.010,0.008,0.023,0.021,0.00,0.00,0.010,0.015,0.015,0.00,0.00,0.002,0.002,0.006,0.00,0.012,0.014,0.017,0.00,0.014,0.00,0.014,0.019,0.00,0.006,0.010,0.015,0.017,0.00,0.00,0.00,0.006,0.006,0.00,0.00,0.014,0.014,0.062,0.035,0.012,0.00,0.00,0.004,0.008,0.00,0.010,0.021,0.010,0.004,0.014,0.004,0.00,0.00,0.00,0.010,0.008,0.019,0.004,0.021,0.019,0.015,0.004,0.00,0.012,0.008,0.004,0.004,0.00,0.004,0.004,0.002,0.00,0.060,0.00,0.015,0.050,0.004,0.006,0.017,0.021,0.00,0.041,0.025,0.004,0.029,0.00,518
